id,date,scanner,min,max,err,pixels,minf,maxf,errf,created_at,updated_at
1616,2017-03-27,H167,35264,36257,2.78,82,35729,35775,0.13,,
1617,2017-03-27,H165,35075,36303,3.44,25,35658,35677,0.05,,
1620,2018-01-26,K239,35203,36359,3.23,21,35717,35726,0.03,,2018-01-28 23:22:32.313614
1619,2018-01-26,K238,35204,36116,2.56,6,35715,35718,0.01,,2018-01-28 23:22:32.323353
1621,2018-01-26,K250,35389,36102,1.99,18,35699,35709,0.03,,2018-01-28 23:22:32.327625
1618,2018-01-26,K237,35467,35986,1.45,11,35710,35719,0.03,,2018-01-28 23:22:32.331695
1622,2018-01-27,H171,35434,36028,1.66,28,35725,35744,0.05,,2018-01-29 01:18:29.021741
1627,2018-01-27,H173,35462,35954,1.38,8,35723,35750,0.08,,2018-01-29 01:18:29.027765
1623,2018-01-27,H175,34015,37038,8.51,73,35731,35783,0.15,,2018-01-29 01:18:29.031885
1625,2018-01-27,H177,35349,36154,2.25,31,35747,35774,0.08,,2018-01-29 01:18:29.036083
1624,2018-01-27,H176,35252,36272,2.85,43,35747,35760,0.04,,2018-01-29 01:18:29.040187
1626,2018-01-27,H174,35403,36124,2.02,53,35714,35756,0.12,,2018-01-29 01:18:29.044165
1629,2018-01-28,H161,35141,36393,3.5,24,35739,35752,0.04,,2018-01-29 11:57:05.123843
1630,2018-01-28,H162,35397,36052,1.83,31,35744,35771,0.08,,2018-01-29 11:57:05.129914
1628,2018-01-28,H163,35303,36196,2.5,49,35695,35778,0.23,,2018-01-29 11:57:05.17155
1633,2018-01-28,K169,34924,36228,3.67,30,35561,35574,0.04,,2018-01-29 12:18:40.400495
1631,2018-01-28,K120,35063,35946,2.49,39,35529,35544,0.04,,2018-01-29 12:18:40.414177
1632,2018-01-28,K141,35395,36058,1.86,34,35673,35707,0.1,,2018-01-29 12:18:40.41815
1634,2016-07-28,K211,-1,-1,-0,-1,-1,-1,-0,,
1635,2016-07-28,K212,-1,-1,-0,-1,-1,-1,-0,,
1636,2018-01-28,K220,34809,36746,5.41,11,35706,35716,0.03,,2018-01-29 14:48:03.397497
1637,2018-01-28,K221,35297,36175,2.46,4,35718,35743,0.07,,2018-01-29 14:48:03.403258
1640,2018-01-29,K239,35205,36361,3.23,19,35716,35726,0.03,,2018-01-29 23:28:49.084071
1639,2018-01-29,K238,35203,36112,2.55,6,35714,35717,0.01,,2018-01-29 23:28:49.090248
1641,2018-01-29,K250,35250,36103,2.39,19,35703,35711,0.02,,2018-01-29 23:28:49.09428
1638,2018-01-29,K237,35466,35984,1.45,12,35712,35719,0.02,,2018-01-29 23:28:49.098536
1642,2018-01-28,H171,35444,36037,1.66,32,35714,35750,0.1,,2018-01-30 00:57:28.896828
1647,2018-01-28,H173,35468,35961,1.38,19,35725,35747,0.06,,2018-01-30 00:57:28.902488
1643,2018-01-28,H175,34015,37039,8.51,73,35732,35782,0.14,,2018-01-30 00:57:28.906764
1645,2018-01-28,H177,35361,36160,2.23,31,35752,35767,0.04,,2018-01-30 00:57:28.911004
1644,2018-01-28,H176,35250,36272,2.86,52,35748,35758,0.03,,2018-01-30 00:57:28.95245
1646,2018-01-28,H174,35415,36106,1.93,34,35721,35748,0.08,,2018-01-30 00:57:28.957036
1648,2018-01-28,K218,35395,36162,2.14,12,35685,35690,0.01,,2018-01-30 01:29:36.276945
1649,2018-01-28,K219,35468,35980,1.43,8,35684,35690,0.02,,2018-01-30 01:29:36.282278
1650,2017-11-28,K121,35304,36134,2.32,39,35716,35734,0.05,,
1651,2017-11-28,K168,35166,35956,2.22,43,35540,35567,0.08,,
1652,2017-11-28,K115,35273,35830,1.57,23,35539,35553,0.04,,
1653,2017-11-28,K114,35163,36099,2.63,18,35716,35736,0.06,,
1654,2017-11-29,K121,35305,36130,2.31,39,35717,35734,0.05,,
1655,2017-11-29,K168,35166,35956,2.22,43,35540,35567,0.08,,
1656,2017-11-29,K115,35279,35826,1.54,23,35541,35553,0.03,,
1657,2017-11-29,K114,35167,36097,2.61,18,35716,35736,0.06,,
1660,2018-01-29,K169,34921,36231,3.68,33,35562,35573,0.03,,2018-01-30 11:12:55.911222
1658,2018-01-29,K120,35066,35935,2.45,39,35527,35543,0.05,,2018-01-30 11:12:55.919941
1659,2018-01-29,K141,35391,36061,1.88,35,35673,35708,0.1,,2018-01-30 11:12:55.923427
1662,2018-01-29,H161,35137,36383,3.48,25,35732,35757,0.07,,2018-01-30 11:20:55.633207
1663,2018-01-29,H162,35399,36048,1.82,36,35744,35771,0.08,,2018-01-30 11:20:55.638485
1661,2018-01-29,H163,35349,36269,2.57,44,35691,35778,0.24,,2018-01-30 11:20:55.642441
1664,2018-01-29,K218,35397,36155,2.12,11,35687,35692,0.01,,2018-01-30 12:53:52.398755
1665,2018-01-29,K219,35458,35976,1.45,7,35682,35687,0.01,,2018-01-30 12:53:52.40877
1666,2017-12-29,K211,-1,-1,-0,-1,-1,-1,-0,,
1667,2017-12-29,K212,-1,-1,-0,-1,-1,-1,-0,,
1668,2018-01-29,K220,34798,36740,5.43,11,35707,35717,0.03,,2018-01-30 14:36:51.735366
1669,2018-01-29,K221,35298,36172,2.45,3,35719,35742,0.06,,2018-01-30 14:36:51.741148
1670,2017-03-29,H167,35265,36258,2.78,85,35730,35774,0.12,,
1671,2017-03-29,H165,35071,36307,3.46,21,35655,35682,0.08,,
1672,2017-06-29,K208,35423,35969,1.53,55,35698,35707,0.03,,
1673,2017-06-29,K210,35309,36086,2.18,40,35710,35722,0.03,,
1674,2017-06-29,K209,34668,36318,4.65,29,35519,35531,0.03,,
1675,2017-06-29,K172,34989,35894,2.55,30,35527,35546,0.05,,
1678,2018-01-30,K239,35210,36357,3.21,22,35717,35726,0.03,,2018-01-31 03:32:11.981088
1677,2018-01-30,K238,35174,36149,2.73,6,35714,35716,0.01,,2018-01-31 03:32:11.987101
1679,2018-01-30,K250,35248,36099,2.39,19,35694,35711,0.05,,2018-01-31 03:32:11.99113
1676,2018-01-30,K237,35466,35984,1.45,12,35710,35718,0.02,,2018-01-31 03:32:11.995322
1680,2018-01-30,H161,35144,36395,3.5,28,35739,35755,0.04,,2018-01-31 11:19:40.107398
1681,2018-01-30,H162,35397,36043,1.81,39,35738,35777,0.11,,2018-01-31 11:19:40.143426
1682,2018-01-30,H163,35310,36205,2.5,45,35699,35773,0.21,,2018-01-31 11:19:40.153576
1685,2018-01-30,K169,34929,36229,3.65,36,35562,35574,0.03,,2018-01-31 11:24:45.795508
1683,2018-01-30,K120,35066,35943,2.47,41,35525,35544,0.05,,2018-01-31 11:24:45.809622
1684,2018-01-30,K141,35396,36058,1.85,41,35671,35709,0.11,,2018-01-31 11:24:45.823614
1688,2018-01-30,K115,35275,35829,1.56,23,35540,35553,0.04,,2018-01-31 11:30:32.997521
1686,2018-01-30,K121,35305,36026,2.02,31,35717,35734,0.05,,2018-01-31 11:30:33.002909
1687,2018-01-30,K168,35170,35960,2.22,30,35539,35567,0.08,,2018-01-31 11:30:33.020391
1689,2018-01-30,K114,35211,36070,2.41,16,35715,35735,0.06,,2018-01-31 11:30:33.024492
1690,2018-01-30,K171,35307,36113,2.26,38,35716,35741,0.07,,2018-01-31 11:30:33.028879
1691,2018-01-30,K218,35396,36158,2.13,12,35687,35692,0.01,,2018-01-31 12:16:58.532168
1692,2018-01-30,K219,35460,35979,1.45,7,35684,35688,0.01,,2018-01-31 12:16:58.539302
1693,2018-01-30,H171,35423,36024,1.68,34,35726,35749,0.06,,2018-01-31 12:25:20.075018
1698,2018-01-30,H173,35469,35960,1.37,24,35726,35747,0.06,,2018-01-31 12:25:20.099822
1694,2018-01-30,H175,34029,37053,8.51,73,35742,35771,0.08,,2018-01-31 12:25:20.109755
1696,2018-01-30,H177,35360,36154,2.22,32,35756,35768,0.03,,2018-01-31 12:25:20.113899
1695,2018-01-30,H176,35443,36063,1.73,11,35746,35760,0.04,,2018-01-31 12:25:20.118555
1697,2018-01-30,H174,35416,36118,1.96,34,35721,35746,0.07,,2018-01-31 12:25:20.122574
1699,2018-01-30,K211,-1,-1,-0,-1,-1,-1,-0,,2018-01-31 13:42:51.177161
1700,2018-01-30,K212,-1,-1,-0,-1,-1,-1,-0,,2018-01-31 13:42:51.182749
1701,2018-01-30,K220,34633,36857,6.22,9,35705,35719,0.04,,2018-01-31 14:25:09.55138
1702,2018-01-30,K221,35299,36170,2.44,3,35719,35743,0.07,,2018-01-31 14:25:09.556713
1703,2018-01-30,H136,-1,-1,-0,-1,-1,-1,-0,,2018-02-01 02:21:38.23699
1705,2018-01-30,H140,0,0,0,0,0,0,0,,2018-02-01 02:21:38.242464
1704,2018-01-30,H137,-1,-1,-0,-1,-1,-1,-0,,2018-02-01 02:21:38.246712
1706,2018-01-30,H141,-1,-1,-0,-1,-1,-1,-0,,2018-02-01 02:21:38.25092
1707,2018-01-31,K121,35306,36026,2.02,39,35717,35737,0.06,,
1708,2018-01-31,K168,35171,35959,2.22,33,35540,35567,0.08,,
1709,2018-01-31,K115,35253,35844,1.66,13,35542,35554,0.03,,
1710,2018-01-31,K114,35210,36074,2.42,20,35715,35734,0.05,,
1711,2018-01-31,H163,35365,36225,2.4,41,35729,35746,0.05,,
1712,2018-01-31,H161,35146,36387,3.47,30,35736,35754,0.05,,
1713,2018-01-31,H162,35394,36044,1.82,41,35741,35772,0.09,,
1714,2018-01-31,K120,35063,35925,2.43,41,35527,35542,0.04,,
1715,2018-01-31,K141,35400,36053,1.83,42,35672,35707,0.1,,
1716,2018-01-31,K169,34929,36229,3.65,37,35562,35573,0.03,,
1717,2018-01-31,H171,35434,36033,1.68,35,35718,35748,0.08,,
1718,2018-01-31,H175,34017,37031,8.48,74,35730,35784,0.15,,
1719,2018-01-31,H176,35441,36068,1.75,18,35747,35760,0.04,,
1720,2018-01-31,H177,34971,36571,4.47,34,35747,35774,0.08,,
1721,2018-01-31,H174,35411,36121,1.99,34,35715,35755,0.11,,
1722,2018-01-31,H173,35462,35950,1.37,24,35724,35748,0.07,,
1723,2018-01-31,K218,35368,36075,1.98,11,35686,35691,0.01,,
1724,2018-01-31,K219,35430,35972,1.52,8,35678,35692,0.04,,
1725,2018-01-31,K211,-1,-1,-0,-1,-1,-1,-0,,
1726,2018-01-31,K212,-1,-1,-0,-1,-1,-1,-0,,
1727,2018-01-31,K220,35215,36182,2.71,9,35713,35716,0.01,,
1728,2018-01-31,K221,35298,36173,2.45,3,35718,35744,0.07,,
1731,2018-02-01,K115,35250,35845,1.67,17,35543,35555,0.03,,2018-02-02 10:50:59.379711
1729,2018-02-01,K121,35294,36029,2.06,40,35718,35734,0.04,,2018-02-02 10:50:59.41067
1730,2018-02-01,K168,35173,35959,2.21,36,35540,35567,0.08,,2018-02-02 10:50:59.414874
1732,2018-02-01,K114,35208,36072,2.42,21,35715,35736,0.06,,2018-02-02 10:50:59.419372
1733,2018-02-01,K171,-1,-1,-0,-1,-1,-1,-0,,2018-02-02 10:50:59.423669
1736,2018-02-01,K169,34925,36229,3.67,39,35561,35572,0.03,,2018-02-02 12:48:03.331177
1734,2018-02-01,K120,35048,35951,2.54,28,35526,35542,0.05,,2018-02-02 12:48:03.340686
1735,2018-02-01,K141,35393,36058,1.86,43,35672,35707,0.1,,2018-02-02 12:48:03.367363
1738,2018-02-01,H161,35137,36395,3.52,34,35738,35752,0.04,,2018-02-02 12:54:21.902425
1739,2018-02-01,H162,35386,36049,1.86,18,35740,35773,0.09,,2018-02-02 12:54:21.907737
1737,2018-02-01,H163,35326,36208,2.47,47,35706,35782,0.21,,2018-02-02 12:54:21.911977
1740,2018-02-01,K218,35385,36076,1.93,11,35687,35692,0.01,,2018-02-02 13:27:19.570705
1741,2018-02-01,K219,35435,35975,1.51,8,35682,35686,0.01,,2018-02-02 13:27:19.589229
1742,2018-02-01,K211,-1,-1,-0,-1,-1,-1,-0,,2018-02-02 15:49:32.436094
1743,2018-02-01,K212,-1,-1,-0,-1,-1,-1,-0,,2018-02-02 15:49:32.445418
1744,2018-02-01,K220,35222,36174,2.67,10,35714,35715,0,,2018-02-02 16:00:02.865552
1745,2018-02-01,K221,35299,36176,2.45,3,35719,35743,0.07,,2018-02-02 16:00:02.870495
1746,2018-02-01,H171,35449,36049,1.68,35,35707,35759,0.15,,2018-02-03 01:12:31.258047
1751,2018-02-01,H173,35513,35960,1.25,26,35731,35742,0.03,,2018-02-03 01:12:31.273367
1747,2018-02-01,H175,34024,37041,8.49,74,35737,35778,0.11,,2018-02-03 01:12:31.294925
1749,2018-02-01,H177,34960,36574,4.51,35,35749,35774,0.07,,2018-02-03 01:12:31.298811
1748,2018-02-01,H176,35151,36361,3.38,18,35747,35759,0.03,,2018-02-03 01:12:31.302436
1750,2018-02-01,H174,35414,36116,1.96,34,35717,35754,0.1,,2018-02-03 01:12:31.306194
1752,2018-01-02,K121,35309,36025,2.01,0,35715,35736,0.06,,
1753,2018-01-02,K168,35172,35959,2.21,36,35540,35567,0.08,,
1754,2018-01-02,K115,35254,35845,1.66,19,35544,35555,0.03,,
1755,2018-01-02,K114,35209,36070,2.42,21,35713,35736,0.06,,
1756,2018-01-02,K171,35065,35905,2.37,40,35505,35531,0.07,,
1759,2018-02-01,H128,35490,35899,1.15,175,35722,35742,0.06,,2018-02-03 19:07:21.988837
1757,2018-02-01,H129,35320,36042,2.02,17,35693,35735,0.12,,2018-02-03 19:07:22.006318
1758,2018-02-01,H130,35186,36120,2.62,-1,35707,35741,0.1,,2018-02-03 19:07:22.01038
1760,2018-02-01,H127,35295,35973,1.9,5,35723,35747,0.07,,2018-02-03 19:07:22.028704
1761,2017-05-01,K208,35434,35952,1.45,70,35698,35705,0.02,,
1762,2017-05-01,K210,35306,36088,2.19,46,35713,35721,0.02,,
1763,2017-05-01,K209,34681,36286,4.52,30,35519,35530,0.03,,
1764,2017-05-01,K172,35005,35905,2.54,30,35527,35545,0.05,,
1769,2018-01-25,K167,34747,36659,5.36,43,35671,35696,0.07,,2018-02-03 19:18:02.112297
1767,2018-01-25,K147,35259,35886,1.76,68,35559,35571,0.03,,2018-02-03 19:18:02.133545
1765,2018-01-25,K150,27443,43960,46.26,34,35708,35727,0.05,,2018-02-03 19:18:02.139271
1766,2018-01-25,K173,35054,36220,3.27,64,35706,35734,0.08,,2018-02-03 19:18:02.143462
1768,2018-01-25,K149,34977,36207,3.46,51,35711,35733,0.06,,2018-02-03 19:18:02.171775
1774,2018-01-27,K167,34747,36659,5.36,43,35671,35696,0.07,,2018-02-03 19:23:08.285077
1772,2018-01-27,K147,35259,35886,1.76,68,35559,35571,0.03,,2018-02-03 19:23:08.290408
1770,2018-01-27,K150,27443,43960,46.26,34,35708,35727,0.05,,2018-02-03 19:23:08.30218
1771,2018-01-27,K173,35054,36220,3.27,64,35706,35734,0.08,,2018-02-03 19:23:08.306009
1773,2018-01-27,K149,34977,36207,3.46,51,35711,35733,0.06,,2018-02-03 19:23:08.318063
1775,2018-02-02,H161,35138,36385,3.49,7,35732,35762,0.08,,2018-02-03 23:15:07.985337
1776,2018-02-02,H162,35376,36108,2.05,31,35740,35775,0.1,,2018-02-03 23:15:07.993216
1777,2018-02-02,H163,35330,36231,2.52,52,35688,35780,0.26,,2018-02-03 23:15:07.997515
1778,2018-01-02,K120,35046,35954,2.56,30,35528,35542,0.04,,
1779,2018-01-02,K141,35385,36060,1.89,43,35673,35708,0.1,,
1780,2018-01-02,K169,34924,36236,3.69,39,35562,35572,0.03,,
1781,2018-02-02,H171,35431,36026,1.67,38,35716,35750,0.1,,2018-02-04 01:18:52.119303
1786,2018-02-02,H173,35513,35959,1.25,28,35726,35748,0.06,,2018-02-04 01:18:52.124645
1782,2018-02-02,H175,34017,37037,8.5,75,35731,35783,0.15,,2018-02-04 01:18:52.129107
1784,2018-02-02,H177,34961,36581,4.53,37,35747,35774,0.08,,2018-02-04 01:18:52.133106
1783,2018-02-02,H176,35150,36367,3.4,18,35748,35759,0.03,,2018-02-04 01:18:52.148575
1785,2018-02-02,H174,35408,36129,2.02,34,35702,35747,0.13,,2018-02-04 01:18:52.161979
1789,2018-02-03,K115,35250,35847,1.68,26,35541,35553,0.03,,2018-02-04 11:47:26.88445
1787,2018-02-03,K121,35312,36024,2,19,35714,35733,0.05,,2018-02-04 11:47:26.90063
1788,2018-02-03,K168,35171,35962,2.22,36,35538,35569,0.09,,2018-02-04 11:47:26.905069
1790,2018-02-03,K114,35208,36075,2.43,21,35714,35736,0.06,,2018-02-04 11:47:26.909556
1791,2018-02-03,K171,35068,35906,2.36,34,35507,35532,0.07,,2018-02-04 11:47:27.008688
1793,2018-02-03,H161,35144,36387,3.48,7,35739,35754,0.04,,2018-02-04 12:25:42.318459
1794,2018-02-03,H162,35382,36122,2.07,32,35740,35776,0.1,,2018-02-04 12:25:42.353498
1792,2018-02-03,H163,35328,36196,2.43,53,35698,35774,0.21,,2018-02-04 12:25:42.371789
1797,2018-02-03,K169,34926,36227,3.66,41,35563,35572,0.03,,2018-02-04 12:44:26.897566
1795,2018-02-03,K120,35060,35938,2.47,32,35526,35543,0.05,,2018-02-04 12:44:26.921458
1796,2018-02-03,K141,35386,36058,1.88,44,35672,35707,0.1,,2018-02-04 12:44:26.963208
1798,2018-01-31,K237,35467,35985,1.45,11,35710,35719,0.03,,
1799,2018-01-31,K238,35176,36151,2.73,6,35715,35719,0.01,,
1800,2018-01-31,K239,35245,36323,3.01,20,35718,35726,0.02,,
1801,2018-01-31,K250,35248,36101,2.39,19,35698,35710,0.03,,
1802,2018-02-04,K218,35410,36070,1.85,11,35687,35691,0.01,,2018-02-05 11:08:14.201754
1803,2018-02-04,K219,35437,35972,1.5,8,35682,35689,0.02,,2018-02-05 11:08:14.2104
1806,2018-02-04,K169,34925,36228,3.66,42,35562,35573,0.03,,2018-02-05 11:39:26.452089
1804,2018-02-04,K120,35055,35945,2.51,32,35527,35542,0.04,,2018-02-05 11:39:26.46168
1805,2018-02-04,K141,35386,36056,1.88,50,35672,35707,0.1,,2018-02-05 11:39:26.465717
1808,2018-02-04,H161,35148,36387,3.46,8,35736,35758,0.06,,2018-02-05 11:54:39.295664
1809,2018-02-04,H162,35384,36117,2.05,33,35741,35772,0.09,,2018-02-05 11:54:39.317354
1807,2018-02-04,H163,35330,36221,2.49,56,35691,35777,0.24,,2018-02-05 11:54:39.321567
1810,2018-02-04,K211,-1,-1,-0,-1,-1,-1,-0,,2018-02-05 14:09:03.571083
1811,2018-02-04,K212,-1,-1,-0,-1,-1,-1,-0,,2018-02-05 14:09:03.576808
1812,2018-02-04,K220,35266,36142,2.45,11,35713,35715,0.01,,2018-02-05 15:14:04.061344
1813,2018-02-04,K221,35296,36178,2.47,4,35733,35743,0.03,,2018-02-05 15:14:04.066586
1814,2018-02-04,H171,35417,36026,1.7,40,35716,35743,0.08,,2018-02-05 17:35:05.540565
1819,2018-02-04,H173,35509,35926,1.17,38,35724,35748,0.07,,2018-02-05 17:35:05.555697
1815,2018-02-04,H175,34013,37059,8.57,43,35734,35780,0.13,,2018-02-05 17:35:05.560254
1817,2018-02-04,H177,34961,36582,4.53,39,35749,35773,0.07,,2018-02-05 17:35:05.564232
1816,2018-02-04,H176,35154,36361,3.38,21,35748,35758,0.03,,2018-02-05 17:35:05.585552
1818,2018-02-04,H174,35407,36124,2,39,35701,35758,0.16,,2018-02-05 17:35:05.589897
1822,2018-02-01,K239,35245,36323,3.01,20,35718,35726,0.02,,2018-02-05 23:17:34.384072
1821,2018-02-01,K238,35176,36151,2.73,6,35715,35719,0.01,,2018-02-05 23:17:34.399527
1823,2018-02-01,K250,35248,36101,2.39,19,35698,35710,0.03,,2018-02-05 23:17:34.403718
1820,2018-02-01,K237,35467,35985,1.45,11,35710,35719,0.03,,2018-02-05 23:17:34.408093
1826,2018-02-03,K239,35250,36323,3,21,35717,35727,0.03,,2018-02-06 05:27:03.557572
1825,2018-02-03,K238,35175,36151,2.74,6,35715,35719,0.01,,2018-02-06 05:27:03.562902
1827,2018-02-03,K250,34743,36705,5.49,19,35709,35712,0.01,,2018-02-06 05:27:03.567083
1824,2018-02-03,K237,35477,35979,1.41,11,35714,35719,0.01,,2018-02-06 05:27:03.571167
1830,2018-02-04,K239,35273,36304,2.88,19,35718,35726,0.02,,2018-02-06 05:36:02.961047
1829,2018-02-04,K238,35188,36138,2.66,6,35714,35720,0.02,,2018-02-06 05:36:02.966786
1831,2018-02-04,K250,34762,36684,5.38,19,35704,35710,0.02,,2018-02-06 05:36:02.970556
1828,2018-02-04,K237,35477,35976,1.4,11,35711,35720,0.03,,2018-02-06 05:36:02.974244
1834,2018-02-05,K239,35242,36333,3.05,21,35717,35726,0.03,,2018-02-06 05:55:17.261984
1833,2018-02-05,K238,35172,36151,2.75,6,35714,35717,0.01,,2018-02-06 05:55:17.285421
1835,2018-02-05,K250,34403,37041,7.38,19,35705,35708,0.01,,2018-02-06 05:55:17.290094
1832,2018-02-05,K237,35480,35977,1.39,12,35713,35719,0.02,,2018-02-06 05:55:17.294234
1838,2018-02-04,K115,35261,35842,1.63,27,35543,35554,0.03,,2018-02-06 10:52:04.854426
1836,2018-02-04,K121,35306,36024,2.01,21,35718,35737,0.05,,2018-02-06 10:52:04.882672
1837,2018-02-04,K168,35172,35960,2.22,34,35539,35566,0.08,,2018-02-06 10:52:04.887093
1839,2018-02-04,K114,35209,36069,2.41,23,35715,35735,0.06,,2018-02-06 10:52:04.891203
1840,2018-02-04,K171,35078,35907,2.34,42,35505,35531,0.07,,2018-02-06 10:52:04.924417
1841,2016-11-05,K121,35310,36031,2.02,21,35716,35734,0.05,,
1842,2016-11-05,K168,35172,35960,2.22,34,35539,35566,0.08,,
1843,2016-11-05,K115,35261,35842,1.63,27,35543,35554,0.03,,
1844,2016-11-05,K114,35209,36069,2.41,23,35715,35735,0.06,,
1845,2016-11-05,K171,35079,35907,2.33,42,35506,35530,0.07,,
1846,2018-02-05,H171,35430,36029,1.68,41,35715,35754,0.11,,2018-02-06 11:31:32.118615
1851,2018-02-05,H173,35509,35928,1.17,41,35726,35745,0.05,,2018-02-06 11:31:32.123866
1847,2018-02-05,H175,34020,37067,8.57,50,35743,35771,0.08,,2018-02-06 11:31:32.139158
1849,2018-02-05,H177,34976,36575,4.47,39,35750,35772,0.06,,2018-02-06 11:31:32.142784
1848,2018-02-05,H176,35153,36357,3.37,21,35742,35764,0.06,,2018-02-06 11:31:32.146429
1850,2018-02-05,H174,35331,36150,2.29,39,35713,35753,0.11,,2018-02-06 11:31:32.149968
1852,2018-02-05,H161,35140,36384,3.48,9,35733,35759,0.07,,2018-02-06 11:37:58.92726
1853,2018-02-05,H162,35383,36124,2.07,35,35738,35777,0.11,,2018-02-06 11:37:58.932899
1854,2018-02-05,H163,35334,36220,2.48,61,35695,35775,0.22,,2018-02-06 11:37:58.937359
1857,2018-02-05,K169,34932,36224,3.63,44,35562,35573,0.03,,2018-02-06 11:47:43.794497
1855,2018-02-05,K120,35049,35956,2.55,33,35528,35542,0.04,,2018-02-06 11:47:43.820536
1856,2018-02-05,K141,35382,36064,1.91,50,35672,35709,0.1,,2018-02-06 11:47:43.839513
1858,2018-02-05,K218,35413,36072,1.84,12,35687,35692,0.01,,2018-02-06 12:47:52.862341
1859,2018-02-05,K219,35438,35969,1.49,8,35684,35687,0.01,,2018-02-06 12:47:52.868244
1860,2017-05-05,H166,35106,36461,3.79,48,35763,35782,0.05,,
1861,2017-05-05,H167,35264,36259,2.78,92,35729,35775,0.13,,
1862,2017-05-05,H165,35034,36311,3.58,25,35656,35681,0.07,,
1863,2018-01-05,K211,-1,-1,-0,-1,-1,-1,-0,,
1864,2018-01-05,K212,-1,-1,-0,-1,-1,-1,-0,,
1865,2018-02-05,K220,35305,36143,2.35,10,35706,35716,0.03,,2018-02-06 17:52:58.014734
1866,2018-02-05,K221,35301,36179,2.46,3,35732,35742,0.03,,2018-02-06 17:52:58.028811
1869,2018-02-06,K239,35252,36322,2.99,21,35719,35728,0.03,,2018-02-06 23:17:02.710082
1868,2018-02-06,K238,35180,36144,2.7,6,35715,35717,0.01,,2018-02-06 23:17:02.715585
1870,2018-02-06,K250,34393,37053,7.45,19,35706,35710,0.01,,2018-02-06 23:17:02.720151
1867,2018-02-06,K237,35478,35982,1.41,11,35710,35720,0.03,,2018-02-06 23:17:02.724326
1871,2018-02-05,H136,-1,-1,-0,-1,-1,-1,-0,,2018-02-07 00:19:00.990736
1873,2018-02-05,H140,0,0,0,0,0,0,0,,2018-02-07 00:19:00.996172
1872,2018-02-05,H137,-1,-1,-0,-1,-1,-1,-0,,2018-02-07 00:19:01.044114
1874,2018-02-05,H141,-1,-1,-0,-1,-1,-1,-0,,2018-02-07 00:19:01.048125
1875,2018-01-06,K121,35306,36028,2.02,22,35717,35734,0.05,,
1876,2018-01-06,K168,35172,35959,2.21,35,35539,35567,0.08,,
1877,2018-01-06,K115,35264,35839,1.62,28,35542,35552,0.03,,
1878,2018-01-06,K114,35208,36071,2.42,27,35715,35736,0.06,,
1879,2018-01-06,K171,35144,35915,2.17,36,35506,35530,0.07,,
1882,2018-02-06,K169,34941,36227,3.61,32,35562,35573,0.03,,2018-02-07 11:26:27.820511
1880,2018-02-06,K120,35063,35943,2.48,35,35527,35541,0.04,,2018-02-07 11:26:27.830556
1881,2018-02-06,K141,35393,36040,1.81,33,35672,35707,0.1,,2018-02-07 11:26:27.859558
1883,2018-02-06,H161,35143,36385,3.47,10,35737,35755,0.05,,2018-02-07 11:39:05.270163
1884,2018-02-06,H162,35387,36110,2.02,38,35742,35773,0.09,,2018-02-07 11:39:05.277107
1885,2018-02-06,H163,35365,36266,2.52,61,35691,35780,0.25,,2018-02-07 11:39:05.280799
1886,2018-02-06,H171,35437,36041,1.69,42,35708,35762,0.15,,2018-02-07 13:14:24.148047
1891,2018-02-06,H173,35354,36022,1.87,43,35727,35746,0.05,,2018-02-07 13:14:24.160928
1887,2018-02-06,H175,34020,37064,8.56,53,35736,35774,0.11,,2018-02-07 13:14:24.170305
1889,2018-02-06,H177,34965,36569,4.48,40,35750,35772,0.06,,2018-02-07 13:14:24.174452
1888,2018-02-06,H176,35146,36361,3.4,25,35742,35764,0.06,,2018-02-07 13:14:24.178628
1890,2018-02-06,H174,35399,36155,2.11,40,35722,35747,0.07,,2018-02-07 13:14:24.182686
1892,2018-02-06,K218,35415,36071,1.84,12,35686,35691,0.01,,2018-02-07 13:45:49.483399
1893,2018-02-06,K219,35432,35967,1.5,7,35682,35688,0.02,,2018-02-07 13:45:49.489133
1894,2018-02-06,K211,-1,-1,-0,-1,-1,-1,-0,,2018-02-07 13:48:25.054202
1895,2018-02-06,K212,-1,-1,-0,-1,-1,-1,-0,,2018-02-07 13:48:25.068753
1896,2018-02-06,K220,35296,36141,2.37,12,35707,35716,0.03,,2018-02-07 14:39:15.580228
1897,2018-02-06,K221,35302,36182,2.46,5,35732,35742,0.03,,2018-02-07 14:39:15.585401
1900,2018-02-07,K239,35253,36328,3,21,35720,35729,0.03,,2018-02-07 23:34:51.371366
1899,2018-02-07,K238,35189,36138,2.66,6,35713,35718,0.01,,2018-02-07 23:34:51.417421
1901,2018-02-07,K250,35367,36344,2.72,20,35701,35710,0.03,,2018-02-07 23:34:51.421399
1898,2018-02-07,K237,35476,35979,1.41,11,35710,35719,0.03,,2018-02-07 23:34:51.425148
1902,2018-02-06,H136,-1,-1,-0,-1,-1,-1,-0,,2018-02-08 06:22:19.685688
1904,2018-02-06,H140,0,0,0,0,0,0,0,,2018-02-08 06:22:19.691437
